,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUSN_A10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B21,Failure_4962W010
1346219988,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.32420286843896573,-0.3030748483924717,0.3767498400417474,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.08709912286180779,0.0,0.0,0.0,0.0,-0.4235247221487872,0.3568022703670507,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.2431948835432626,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.12227124904506877,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.5306759725587238,-0.4937001125640682,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.4779166483648431,0.297967866518075,-0.4347270821842809,0.058624676956125665,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.39701284593142305,0.39759582153056167,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.38135324777877266,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.23961162200300695,-0.5405660744842105,-0.4883822701990478,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.5762266312118589,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.11239145989648121,0.10993975903614493,0.3437106047775066,0.3437106047775066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021798805065003347,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.619696182638077,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1346356011,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.3421152381315458,-0.3030748483924717,0.25331869285065073,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.5225947371708709,0.0,0.0,0.0,0.0,-0.5395973330256082,0.1290629172939912,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,-0.04933472279941356,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,0.041525611270168544,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.8183964987701161,-0.8801126492171345,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,-0.16888133226743984,0.31211309446187485,-1.2913962106842827,-1.406325451258238,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,-1.2174418339102893,0.39759582153056167,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.32624816648784943,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.14209875304360725,-0.9541875620434577,-0.8488596046855503,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,-0.4796206237115169,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,1.2719858874000007,0.10993975903614493,0.36150355910328824,0.36150355910328824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684174922747242,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.43660412867682713,-0.40406128546406944,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1347439051,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.4280946126559303,-0.3030748483924717,-2.091873103780186,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.5225947371708709,0.0,0.0,0.0,0.0,-0.5395973330256082,0.19117364995028016,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.15622662219814265,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.17785841883530762,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.7089376029288256,-0.7220347933136074,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.11936559388390316,0.42777980212732264,-0.5571083862557097,-0.42680258446401836,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,-0.26833817363970697,0.3911408602698561,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3347258713018378,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.20060647441924745,-0.5265450071093206,-0.6739745612218015,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.32676821383985194,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.11239145989648121,0.10993975903614493,0.4469097398670401,0.4469097398670401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568748841323557,-0.29775414651208976,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.43660412867682713,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1347609013,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.44063327144073633,-0.3030748483924717,0.3767498400417474,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.4137208335936047,0.0,0.0,0.0,0.0,-0.44010652370261877,0.2877903451933963,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.1799452389286299,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.11115381508702099,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.391482028940593,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.7089376029288256,-0.7220347933136074,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.22482178637829708,0.44207237619553724,-0.9592183853475472,-0.8775564700684381,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,-0.11178499256414687,0.36854849585738686,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3601589857438022,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.20060647441924745,-0.8104716214508378,-0.7060963038988166,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.41378859199287743,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.11239145989648121,0.10993975903614493,0.4593648078950872,0.4593648078950872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776147441519164,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.43660412867682713,-0.40406128546406944,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,0.3407841034403989,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1347739439,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.4513806932562844,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,-0.021774780715457506,0.0,0.0,0.0,0.0,-0.45668832525645037,0.377505847919147,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.3459755560420407,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.2831034603048268,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.391482028940593,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.6807910297124937,-0.6307009210137916,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.6325857306899534,0.44855560566977903,-0.5104869370856416,0.16264480440329968,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.7883957986203234,0.3233637670324489,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3855921001857665,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.2591141957948867,-0.6036608776712141,-0.6133001583874398,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.6806510849954893,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,-0.46740575385527344,0.10993975903614493,0.4700405804905562,0.4700405804905562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706559334196413,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.17341986632964118,0.0,-0.43660412867682713,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1347881831,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.46212811507183243,-0.3030748483924717,0.3150342664461991,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.4137208335936047,0.0,0.0,0.0,0.0,-0.4732701268102819,0.10835933974189488,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.02972733296887729,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.15932936223856134,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.7089376029288256,-0.7395989995251104,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.30215632754085325,0.45739637313465403,-0.9941844722250984,-0.9989132854234741,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,-0.7379977168663867,0.32981872829315445,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.31777046167386114,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.15510046890486073,-0.8735664246378415,-0.72037263397749,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.39058315781873776,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.6921886736482462,0.10993975903614493,0.48071635308602517,0.48071635308602517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746594432091302,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.17341986632964118,0.0,-0.619696182638077,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1348016589,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.4800404847644126,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.08709912286180779,0.0,0.0,0.0,0.0,-0.3406157143796294,0.37060465540178156,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.32225693931155347,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.2230693169313687,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.5431855606548714,-0.4796487475948657,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.7661635745161861,0.4655004099774561,-0.5629360674019682,0.19731818021902414,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.6807654866308758,0.3524110927056232,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.39406980499975486,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.2591141957948867,-0.69830308245172,-0.4883822701990478,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.7618701046049793,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,-0.46740575385527344,0.10993975903614493,0.4985093074118068,0.4985093074118068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167470864288124,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.43660412867682713,-0.9565995089247529,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1348102990,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.4889966696107026,-0.3030748483924717,0.43846541363729574,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,-0.021774780715457506,0.0,0.0,0.0,0.0,-0.35719751593346094,0.30159273022812716,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.2748197058505789,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.3594431734834212,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,0.37314176738793225,0.3950487217379845,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.5552511895273983,0.4741938313179163,1.1212637838667427,0.9601324481649648,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.514427731738093,0.3169088057717433,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3771143953717788,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.23961162200300695,0.7248352560995881,0.5109608353080874,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.6632470093648845,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,-0.46740575385527344,0.10993975903614493,0.5074057845746976,0.5074057845746976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449171081839446,-0.3138986406089249,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.22602038574834366,0.0,1.5774084648969198,1.6219122005584377,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1348223395,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.5069090393032827,-0.3030748483924717,0.3767498400417474,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.08709912286180779,0.0,0.0,0.0,0.0,0.3889835539889595,0.3222963077802235,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.25900729469692074,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.227516290514588,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,0.676499278719509,0.6233834024875237,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.6607073820217921,0.4911386356255934,0.3403545102681016,0.32734333952799133,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.2893825339419757,0.3459561314449181,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3728755429647843,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.22660990614175347,0.013266086823934061,0.568066155622781,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.7618701046049793,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.11239145989648121,0.10993975903614493,0.5251987389004793,0.5251987389004793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6524000233395708,-0.3138986406089249,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.9858802905605759,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
1348313776,0.2491043706888955,-1.0036754696317385,-0.8070063205675857,-0.6356907362519906,0.5069090393032827,-0.3030748483924717,0.3150342664461991,0.0,0.0,0.0,0.0,-0.5976772455983403,-0.7919201235151676,-0.6357602736991071,0.13034417783492339,0.08709912286180779,0.0,0.0,0.0,0.0,-0.5395973330256082,0.1842724574329147,0.7492334083405189,0.17662544755545107,-0.2733671313818013,-0.3599040383829515,0.25900729469692074,-1.3771148132403077,-1.0680875752523116,-0.9983844711126476,-0.8461127470624451,-0.227516290514588,0.0,-0.05555555555555564,-0.47225979051923866,-0.6264971567665025,-0.6127392607892264,-0.5382216454979726,0.2121699252260273,0.025873812257568206,-0.43180404089392227,-0.5382216454979657,-0.538221645497971,-0.5382216454979726,0.2121699252260273,-0.8183964987701161,-0.8801126492171345,1.8416192040544501,1.3595488374860225,0.009072557596600283,0.5382216454979379,0.6607073820217921,0.4911386356255934,-1.0174951968101325,-1.3889887633503757,1.1993270759301544,0.9104479615109379,0.6810576667573458,0.5895996444936046,0.2893825339419757,0.38791337963950356,-0.17380153540886778,0.0,0.0,0.0,0.21200233402404314,0.3092927568598728,0.7723506853503148,-0.07931208690461883,-0.5182520786169428,-0.8137087764292431,0.22660990614175347,-0.8244926888257276,-0.8310141920872086,1.9561606246940628,1.3521213147021305,0.6570422800005988,0.6085068449706152,0.7618701046049793,-1.6550145041093465,-1.1931269504921689,-0.927315521181373,-0.7817725195851561,0.11239145989648121,0.10993975903614493,0.5340952160633701,0.5340952160633701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397323264178178,0.9716525929205905,0.0,0.0,0.0,-0.3070441243145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9097882756965372,-0.28160965241525526,-1.3610618739171252,-1.044691480921336,-0.7378690333484657,-0.6439678718117648,-0.1997201260389929,0.0,-0.619696182638077,-0.5882406932842975,0.9303539931004254,-0.5039692470438694,0.4784076830619089,0.5749775780640425,-0.4475065272937371,0.3010050279407936,-0.3070441243145585,-0.3070441243145585,0
