,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B21,Failure_4962W010
1349676076,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.39965758632016013,-0.08137884587711618,0.17937230375408972,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,-0.32999170533031946,0.4663310304192245,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.419689155823354,0.971426641585449,1.0271793915641994,-1.0,-1.0,-1.1001640796739371,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.288307524768404,-0.2683597054828359,0.672534319338527,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.39825869120693486,0.04652402557301941,0.18562756770219957,0.7378841680308005,0.6126445331646793,1.0,0.0,0.3809398452444998,0.3181991433069879,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3124878286817391,0.6344206682521433,0.16862436104595585,1.0,1.0,0.3878867012537533,-0.2442302991988821,-0.2465923845930485,0.8646606586284703,0.5318271514962294,0.0,-1.0,-0.03498560720155847,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.39965758632016013,-0.39965758632016013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.67117245140998,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.3668775244998017,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1349814255,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.37073136703504783,-0.08137884587711618,0.3374278989460994,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,0.47461574101697385,0.0,0.0,0.0,0.0,-0.3114692757844522,0.7002660687813426,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.4727613286063406,0.971426641585449,1.0271793915641994,-1.0,-1.0,-1.0314066518911817,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.48099090120230675,-0.42984953738845444,0.672534319338527,0.7247452540497393,-1.0,-1.0,-0.5129723092586623,-0.3771776598476295,-0.5176125874993328,0.23004726274428783,0.7378841680308005,0.6126445331646793,1.0,0.0,0.3054753143675408,0.28851930176141743,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3478813830480753,0.6344206682521433,0.16862436104595585,1.0,1.0,0.3878867012537533,-0.500447361548629,-0.4377054117856215,0.8646606586284703,0.5318271514962294,0.0,-1.0,-0.3815097166264766,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.37073136703504783,-0.37073136703504783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8480164340212604,-0.231037185206961,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.5982691582092078,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1349916016,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.3591608793210029,-0.08137884587711618,0.25840010135009456,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,0.47461574101697385,0.0,0.0,0.0,0.0,-0.5152160007889921,0.99268486673399,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.5258335013893273,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.9248326388279103,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.9645171099892703,-0.7942368504062604,0.672534319338527,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.36863129578304626,-0.882306963626914,-0.48955179693754175,0.7378841680308005,0.6126445331646793,1.0,0.0,0.06830107446852599,-3.9794419124916187,0.0,0.0,0.0,0.0,-0.04339630366058299,-4.312269941852902,0.6344206682521433,0.16862436104595585,1.0,1.0,0.3878867012537533,-0.6997272989317657,-0.8955803727678276,0.8646606586284703,0.5318271514962294,0.0,-1.0,-0.12828055973903701,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.3591608793210029,-0.3591608793210029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635669826967621,3.830042491467957,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,0.9428742946567426,0.0,-0.5982691582092078,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1350020663,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.34180514774993553,-0.08137884587711618,0.3374278989460994,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-1.1526382281841048,0.0,0.0,0.0,0.0,-0.32999170533031946,0.290879751647636,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.8442665380872474,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.8663888252125707,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.30284966638605704,-0.2683597054828359,0.672534319338527,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.35723614369693524,0.1832844166208624,0.22116332373587005,0.7378841680308005,0.6126445331646793,1.0,0.0,0.6181140851435142,0.28851930176141743,0.0,0.0,0.0,0.0,-3.341515381841455,0.265296422859958,0.6344206682521433,0.16862436104595585,1.0,1.0,0.7430600662571482,-0.3337029241464127,-0.28242607719165597,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.3515220533108518,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.34180514774993553,-0.34180514774993553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5389927876682175,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.5982691582092078,-0.5863863038755271,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1350061767,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.33312728196440183,-0.08137884587711618,0.25840010135009456,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-1.1526382281841048,0.0,0.0,0.0,0.0,0.5590849128713093,0.5832985496002836,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.4727613286063406,0.971426641585449,1.0271793915641994,-1.0,-1.0,-1.2067380927372087,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,1.0204852208203694,0.9780105356348866,0.672534319338527,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.34156780957853256,0.6220573378993585,0.45214573795472907,0.7378841680308005,0.6126445331646793,1.0,0.0,0.3809398452444998,0.2944552700705312,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3478813830480753,0.6344206682521433,0.16862436104595585,1.0,1.0,0.506277822921546,0.4308813254052132,0.8284183933651745,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.5914233598357952,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.33312728196440183,-0.33312728196440183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031612628557432465,-0.29515949589130197,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.3668775244998017,-0.5863863038755271,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1350095340,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.32734203810737933,-0.08137884587711618,0.25840010135009456,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,-0.34851413487618677,-0.2354740846671295,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.20740046469140722,0.971426641585449,1.0271793915641994,-1.0,-1.0,-1.1620457646784192,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.41555126392286806,-0.3967234180231994,0.672534319338527,0.7247452540497393,-1.0,-1.0,-0.9505690955242447,-0.3367248699419354,-0.3181703505545618,0.025716665550681823,0.7378841680308005,0.6126445331646793,1.0,0.0,0.10064301627293712,0.2944552700705312,0.0,0.0,0.0,0.0,-0.04339630366058299,0.2181050170381753,0.6344206682521433,0.16862436104595585,1.0,1.0,0.26949557958594383,-0.35403761163448794,-0.4018717191870141,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.5914233598357952,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.027167895302023737,-0.32734203810737933,-0.32734203810737933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8780944689594044,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.3668775244998017,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
1350245315,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.309986306536312,-0.08137884587711618,0.3374278989460994,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-0.6102202384504135,0.0,0.0,0.0,0.0,-0.40408142351378856,1.1681361455055785,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.419689155823354,0.971426641585449,1.0271793915641994,-1.0,-1.0,-1.2583061635742752,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.6227767819744239,-0.5747763096114454,0.672534319338527,0.7247452540497393,-1.0,-1.0,-0.6720984133552388,-0.3033940500900607,-0.7512449222060645,-0.054238785525076896,0.7378841680308005,0.6126445331646793,1.0,0.0,0.4779656706577329,0.31226317499787415,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3478813830480753,0.6344206682521433,0.16862436104595585,1.0,1.0,0.506277822921546,-0.6468571114627703,-0.577058660780206,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.20491569932338496,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.309986306536312,-0.309986306536312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0724763274031728,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.3668775244998017,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,-0.5215287509176294,0.2793101938654636,0.0,0.0,0
1350520409,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.26948959953715473,-0.08137884587711618,0.574511291734114,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,-0.570783289426594,0.4663310304192245,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.31354481025738057,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.8113828829863657,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.9172551497318979,-0.9060375032639963,0.672534319338527,0.7247452540497393,-1.0,-1.0,-0.9505690955242447,-0.25866807815207477,-0.8709102643729271,-0.00981909048298865,0.7378841680308005,0.6126445331646793,1.0,0.0,0.19766884168617055,0.25290349190673317,0.0,0.0,0.0,0.0,-0.04339630366058299,0.30068997722629426,0.6344206682521433,0.16862436104595585,1.0,1.0,0.26949557958594383,-0.6997272989317657,-0.843820594569839,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.5914233598357952,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.26948959953715473,-0.26948959953715473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2415450356767027,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.5982691582092078,-0.5863863038755271,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,1
1350525936,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.26659697760864354,-0.08137884587711618,0.3374278989460994,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,-0.06780224871671743,0.0,0.0,0.0,0.0,2.3187157197286994,0.11542847287604753,0.6772581672947603,-0.3181656607834428,0.0,0.0,0.15432829190842054,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.8732645679908438,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,1.0059988540471436,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,2.394717603688581,2.3361814296103454,0.672534319338527,0.7247452540497393,-1.0,-1.0,-0.5129723092586623,-0.25581929013054705,2.1492150379336046,1.4826826629311765,0.7378841680308005,0.6126445331646793,1.0,0.0,0.18688819441803337,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.33608353159263044,0.6344206682521433,0.16862436104595585,1.0,1.0,0.26949557958594383,2.338275011786663,2.3732486965051396,0.8646606586284703,0.5318271514962294,0.0,-1.0,-0.12828055973903701,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.26659697760864354,-0.26659697760864354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9588576019067574,-0.3379077030141957,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,2.641213713722475,2.0634458585024547,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,1
1350569067,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.2608117337516211,-0.08137884587711618,0.17937230375408972,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,0.47461574101697385,0.0,0.0,0.0,0.0,-0.34851413487618677,-0.29395784425765903,0.6772581672947603,-0.3181656607834428,0.0,0.0,-0.27024909035547295,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.6085484710272384,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.4955330428199598,-0.48782024627765086,0.672534319338527,0.7247452540497393,-1.0,-1.0,1.7147931480933736,-0.24727292606596377,-0.5461043356343,-0.22303362668501242,0.7378841680308005,0.6126445331646793,1.0,0.0,-0.1149699290898033,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.22990286849362015,0.6344206682521433,0.16862436104595585,1.0,1.0,-0.08567778541745098,-0.3906400491130232,-0.4536314973850025,0.8646606586284703,0.5318271514962294,0.0,-1.0,-0.7280338260513965,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,1.6789759296721503,-0.2608117337516211,-0.2608117337516211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5545433363437189,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.5982691582092078,-0.34549247093207397,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,1
1350872967,-0.868535443372654,-0.5940593868410301,1.0,0.0,-0.2232076486809751,12.288205727444543,0.25840010135009456,0.0,0.0,0.0,0.0,0.7333886503654381,-0.3991812977951459,1.0,1.0,1.5594517204843612,0.0,0.0,0.0,0.0,-0.3114692757844522,0.40784727082869504,0.6772581672947603,-0.3181656607834428,0.0,0.0,-0.11103257200651288,0.971426641585449,1.0271793915641994,-1.0,-1.0,-0.7666905549275763,0.0,0.0,-0.18442777839082905,-0.1844277783908296,0.0,0.0,0.0,-0.7516083392306236,-0.18442777839082905,-0.1844277783908292,0.0,0.0,0.0,-0.5282528614596792,-0.520946365642906,0.672534319338527,0.7247452540497393,-1.0,-1.0,-1.1096951996208155,-0.18089616516436716,-0.35805879794351597,-0.4007124068533654,0.7378841680308005,0.6126445331646793,1.0,0.0,-0.028724750944707052,0.3063272066887595,0.0,0.0,0.0,0.0,-0.04339630366058299,0.3124878286817391,0.6344206682521433,0.16862436104595585,1.0,1.0,-0.08567778541745098,-0.5736522365056996,-0.5053912755829911,0.8646606586284703,0.5318271514962294,0.0,-1.0,0.5914233598357952,-0.8502221070252494,-0.8176481445402727,1.0,-1.0,0.8530719124870869,-0.2232076486809751,-0.2232076486809751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717720076337577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5001164159794638,-0.2737853923298555,-0.7969276214974693,-0.6471402286487773,-1.0,0.0,-0.7432067969638991,0.0,-0.5982691582092078,-0.5863863038755271,-0.8173251116774858,0.5880453814368549,1.0,1.0,0.8452362514870244,0.2793101938654636,0.0,0.0,0
