,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4962W010
1343439200,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.11200979786394477,0.0,-0.26953561849992214,0.695024379735232,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.25717140241064756,0.0,0.0,0.0,0.0,1.0096083557513937,0.4573258539558724,0.5014720747594994,0.5001417686869545,0.0,0.0,0.4222340200052792,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.0471769926405377,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,1.9042560045584573,1.8368141676436336,1.170141396221265,0.413802944300995,-1.0,-1.0,0.4341509619825354,-0.0705432232241081,2.3411786097179967,2.0641684368139153,1.3368032033717698,0.4999275424775811,0.0,1.0,1.2328363693794417,0.0,0.3498614208495643,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.38196588760005823,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.26443672414838726,1.6699066254600925,1.9713654003553793,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.7452640045329284,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.138342185847663,-0.11229494683682535,-0.11225047417279574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155356075610963,-0.30692916084823685,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,0.20130856477599038,1.364787306042175,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1343611255,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.10146992143762416,0.0,-0.26953561849992214,0.695024379735232,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.25717140241064756,0.0,0.0,0.0,0.0,-0.5283920735371108,0.4374967128575992,0.5014720747594994,0.5001417686869545,0.0,0.0,0.40536159210761763,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.08206733312220858,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.5455850166572671,-0.5538833576038275,1.170141396221265,0.413802944300995,-1.0,-1.0,0.35312388205524176,-0.04945985416157979,0.021962167833945317,0.24041641016068369,1.3368032033717698,0.4999275424775811,0.0,1.0,1.1828899013027618,0.0,0.3286384893195539,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.37285045841175807,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.26443672414838726,-0.3442659107503905,-0.5164092560851564,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.6827751998252196,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.138342185847663,-0.10175608150045456,-0.10171164670418888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155356075610963,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,-0.5229774672258077,-0.6615950075734339,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1343616575,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.09971327536657072,0.0,-0.26953561849992214,0.695024379735232,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.029752000595838636,0.0,0.0,0.0,0.0,1.2686400069999837,0.35157043476508215,0.5014720747594994,0.5001417686869545,0.0,0.0,0.38005295026112534,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.19328029340753605,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,1.8368010577915663,1.7855116456426152,1.170141396221265,0.413802944300995,-1.0,-1.0,0.07321215139731711,-0.04867898864074541,2.2233431323012547,1.8273175242615476,1.3368032033717698,0.4999275424775811,0.0,1.0,1.0330504970727217,0.0,0.3498614208495643,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.35461960003515763,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.24996480456474665,1.684066010600412,1.9301884405246392,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.2964807707230179,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.138342185847663,-0.09999960394439276,-0.09995517545942108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6035667705099383,-0.30692916084823685,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.25054575477514535,0.0,0.20130856477599038,1.1805707320771186,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1343762306,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.09093004501130356,0.0,-0.26953561849992214,1.1776922128307632,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.25717140241064756,0.0,0.0,0.0,0.0,-0.4798236389280001,0.3912287169616285,0.5014720747594994,0.5001417686869545,0.0,0.0,0.3716167363122945,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.04426946426706527,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.6007754276483599,-0.5231018444032163,1.170141396221265,0.413802944300995,-1.0,-1.0,0.6993304962900437,-0.03196846649488992,-0.7225438031172858,0.39831701852892887,1.3368032033717698,0.4999275424775811,0.0,1.0,1.0730076715340664,0.0,0.3604728866145695,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3591773146293081,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.27167268394020705,-0.5991348432761457,-0.5301349093620696,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.9668152212238974,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.8013849204018988,-0.09121721616408378,-0.09117281923558203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.257084436822242,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,1.7815689982344585,-0.8458115815384895,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1343800911,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.08741675286919669,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.029752000595838636,0.0,0.0,0.0,0.0,-0.5122025953340739,0.3449607210656577,0.5014720747594994,0.5001417686869545,0.0,0.0,0.2956908107728176,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.1910996471274311,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.4382703286190314,-0.44785814546838926,1.170141396221265,0.413802944300995,-1.0,-1.0,0.10267654409815068,-0.030250562349054072,-0.30476347409429283,-0.020119593646920935,1.3368032033717698,0.4999275424775811,0.0,1.0,0.6135001652286098,0.0,0.31095271304454514,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.35006188544100786,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.23549288498110607,-0.23807052219799243,-0.45464381633904655,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.43850078142235677,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-0.47529945129342704,-0.08770426105196019,-0.0876598767460464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155356075610963,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,-0.5229774672258077,-0.8458115815384895,-0.07499032685144622,0.3535111105209708,0.0,-1.0,-0.7147513025994612,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1343908927,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.07687687644287608,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-5.032978840521631,0.0,0.0,0.0,0.0,-0.4798236389280001,0.3449607210656577,0.5014720747594994,0.5001417686869545,0.0,0.0,-5.255337967557831,-0.8193594618693666,-0.5007954388732596,1.0,1.0,-4.855642727127635,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,-4.9359534401811835,-3.224724100759488,-0.7320588511798568,0.4718098691987828,0.0,0.0,-4.9359534401811835,-0.46586553411457776,-0.44785814546838926,1.170141396221265,0.413802944300995,-1.0,-1.0,-4.854707527817203,-0.013227693994864762,-0.26727036764351136,-0.020119593646920935,1.3368032033717698,0.4999275424775811,0.0,1.0,-0.9747975196098156,0.0,0.31095271304454514,-0.20259510388907684,0.0,0.0,0.0,-5.174771352008099,0.0,0.35006188544100786,0.5513949284872148,0.49509534419490203,1.0,-1.0,-5.213184838259497,-0.14249467250083422,-0.45464381633904655,1.1391422711512398,0.4974248755836147,0.0,-1.0,-4.356094779787326,-1.3873282576875265,-0.5011198222312434,1.0,1.0,2.176871486923528,-0.0754089181595276,-0.0876598767460464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,5.1841405023148965,0.0,0.20130856477599038,-0.8458115815384895,-0.07499032685144622,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1343909287,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.07512023037182265,0.0,-0.26953561849992214,0.5140239423244077,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,0.3113771021263742,0.0,0.0,0.0,0.0,-0.496013117131037,0.17971787858004798,0.5014720747594994,0.5001417686869545,0.0,0.0,0.03416817835906364,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.4745836635410096,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.41067512312348514,-0.4649589861353954,1.170141396221265,0.413802944300995,-1.0,-1.0,-1.3337126000675164,-0.013227693994864762,-0.1387225740979751,-0.4227661449859463,1.3368032033717698,0.4999275424775811,0.0,1.0,-0.6051936558423834,0.0,0.3604728866145695,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.29536931031120733,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.15589732727108438,-0.17435328906655367,-0.3963097899121651,1.1391422711512398,0.4974248755836147,0.0,-1.0,-1.220292943545922,-1.3873282576875265,-0.5011198222312434,1.0,1.0,0.1877432832608206,-0.0754089181595276,-0.07536457803267174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5736446778820443,-0.257084436822242,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.1673617814523384,0.0,0.20130856477599038,1.364787306042175,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1343990198,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.06809364608760891,0.0,-0.26953561849992214,0.5140239423244077,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.029752000595838636,0.0,0.0,0.0,0.0,0.2648923584116968,0.3647898621639309,0.5014720747594994,0.5001417686869545,0.0,0.0,0.27881838287515603,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.14385231105850133,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,0.5796861407722333,0.5405704450845668,1.170141396221265,0.413802944300995,-1.0,-1.0,-0.007814928529977559,-0.00416965395318565,0.13444148718628968,0.2719965318343326,1.3368032033717698,0.4999275424775811,0.0,1.0,0.6934145141512976,0.0,0.33571279982955704,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.36373502922345785,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.2427288447729269,0.08759533602936152,0.4478178866180028,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.2112687643034145,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.138342185847663,-0.06838300793528042,-0.0683386930536005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,-0.588821651953244,-0.8458115815384895,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,0
1344122944,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.05404047751918144,0.0,-0.26953561849992214,0.6346909005982906,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.1434617015032436,0.0,0.0,0.0,0.0,0.24870288020865988,0.4374967128575992,0.5014720747594994,0.5001417686869545,0.0,0.0,0.36318052236346376,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.15330177827228778,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.6532846238607578,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,0.7513896416334106,0.7902427188228568,1.170141396221265,0.413802944300995,-1.0,-1.0,0.05111385687169062,0.012228521984336367,1.2163854161945538,1.250980303717453,1.3368032033717698,0.4999275424775811,0.0,1.0,1.0929862587647379,0.0,0.3569357313595679,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.38196588760005823,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.26443672414838726,0.8769810576021868,0.8527246582869453,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.2510343672992288,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.8013849204018988,-0.05433118748678604,-0.054286923095458024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.278273745882747,0.0,0.33299693423086285,1.733220453972286,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1344167466,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.05052718537707457,0.0,-0.26953561849992214,-2.080315660564073,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,0.3113771021263742,0.0,0.0,0.0,0.0,-0.3826867697097788,0.33835100736623336,0.5014720747594994,0.5001417686869545,0.0,0.0,0.2366373131310022,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.31103519253317585,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.2788313635336526,-0.2563287299979202,1.170141396221265,0.413802944300995,-1.0,-1.0,0.13214093679898528,0.017226061317676126,0.14515380331508435,0.14567604513973662,1.3368032033717698,0.4999275424775811,0.0,1.0,0.36376782484520964,0.0,0.3640100418695716,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3409464562527077,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.2137850056056457,-0.06815790051415561,-0.2624846704622603,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.43850078142235677,-1.3873282576875265,-0.5011198222312434,1.0,1.0,0.1877432832608206,-0.05081823237466244,-0.050773980605922406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.257084436822242,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.19508977255994006,0.0,-0.5229774672258077,-0.6615950075734339,-0.07499032685144622,0.3535111105209708,0.0,-1.0,0.7045769068327277,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
1344204167,-0.6048628746128116,0.23934290400354594,1.0,0.0,-0.0470138932349677,0.0,-0.26953561849992214,0.8156913380091148,0.0,0.0,0.0,0.0,-0.09793120382948355,-0.3529489192096684,1.0,-1.0,-0.1434617015032436,0.0,0.0,0.0,0.0,-0.4798236389280001,0.4573258539558724,0.5014720747594994,0.5001417686869545,0.0,0.0,0.39692537815878687,-0.8193594618693666,-0.5007954388732596,1.0,1.0,0.10532756010998971,-0.059976014390406764,-0.059976014390406764,-0.08497185773241743,0.17646860934262373,0.5011198222313544,0.0,0.0,0.20259510388803387,0.09928337748643701,-0.7320588511798568,0.4718098691987828,0.0,0.0,0.20259510388803387,-0.3064265690291989,-0.1981858717300993,1.170141396221265,0.413802944300995,-1.0,-1.0,0.5151780419098301,0.023785331692685003,-0.385105845060253,0.39831701852892887,1.3368032033717698,0.4999275424775811,0.0,1.0,1.2328363693794417,0.0,0.3533985761045659,-0.20259510388907684,0.0,0.0,0.0,0.19268375803708185,0.0,0.3591773146293081,0.5513949284872148,0.49509534419490203,1.0,-1.0,0.26443672414838726,-0.3938237587415096,-0.2624846704622603,1.1391422711512398,0.4974248755836147,0.0,-1.0,0.807752809240638,-1.3873282576875265,-0.5011198222312434,1.0,1.0,-1.8013849204018988,-0.047305277262538845,-0.04726103811638679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27788500718836356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6405901765821245,-0.2736993448309066,-1.3106431936879228,-0.5005926644756887,-1.0,-1.0,-0.278273745882747,0.0,-0.4571332824983715,-0.6615950075734339,-0.07499032685144622,0.3535111105209708,0.0,-1.0,-0.0050871978833699144,0.30678599553894925,-0.27788500718836356,0.0,-0.2703274367816235,1
