,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11
1359422961,0.7878260105837698,-1.0,-1.0,-1.0,-0.08948947147933639,0.6315969729672213,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,-0.16689576184925975,0.0,0.0,0.0,0.0,-0.5280807214948477,0.4447748205852535,0.09017870388286066,0.0,0.0,0.0,0.3986058108962041,1.0955039404593405,-1.0,1.0,1.0,0.14965996151651165,1.440743937186441,0.0,0.0,0.0,1.33630620956212,1.2819111182765455,0.0,0.0,0.0,-0.7461444325327637,-0.7046035034837463,-0.11884734124842364,1.0,1.0,-1.0,-0.7259480343883739,-0.01685918038877794,-0.816604438650985,-0.19950652227111276,-1.3376462205273352,1.0,-1.0,0.0,0.12228629734008391,0.3146923091002491,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.3211884383126041,0.40377832155602555,-1.0,0.0,-1.0,0.14395763328449396,-0.6013435839360552,-0.7199209469390011,0.15008025377114342,-1.0,-1.0,0.0,0.4424291242664338,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,-0.08948947147933639,-0.08948947147933639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.2908176104850702,1.4252192813738378,1.0,-1.0,1.0,1.9314292489072407,-0.466096617092834,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,-0.83612507761331,-3.915780041490243
1359865766,0.7878260105837698,-1.0,-1.0,-1.0,-0.011534198546225546,-1.9582148827142722,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,1.6504136449538367,0.0,0.0,0.0,0.0,-0.5726176498136903,-0.8573803931407555,0.09017870388286066,0.0,0.0,0.0,-0.048197434650852196,1.0955039404593405,-1.0,1.0,1.0,-0.1656735773987719,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.6798165594088937,-0.6916410211594725,-0.11884734124842364,1.0,1.0,-1.0,0.45150426529032267,0.09347447100670717,-0.6778645295286974,-0.515406369325722,-1.3376462205273352,1.0,-1.0,0.0,-0.28795632257467835,0.32031796511845906,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.20031106905517312,0.40377832155602555,-1.0,0.0,-1.0,-0.2629995223466731,-0.473801190998313,-0.6197313627728208,0.15008025377114342,-1.0,-1.0,0.0,-0.6750464988807565,1.3123346456684803,-1.0,-1.0,-1.0,0.66910210811854,-0.011534198546225546,-0.011534198546225546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.24963245755510305,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.7116744045933616,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,0.8026800745087843,0.2553769592276243
1360479550,0.7878260105837698,-1.0,-1.0,-1.0,0.12488752908671844,0.566851676575184,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,-0.16689576184925975,0.0,0.0,0.0,0.0,-0.6320002209054805,0.5133093055182013,0.09017870388286066,0.0,0.0,0.0,0.462434845974355,1.0955039404593405,-1.0,1.0,1.0,0.1313266162307394,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.824007587939046,-0.7499721916187051,-0.11884734124842364,1.0,1.0,-1.0,-0.9428471422239242,0.24214439110740285,-0.5956482870858604,-0.2421956907920059,-1.3376462205273352,1.0,-1.0,0.0,0.28389702639741454,0.32594362113666825,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.30910070138685997,0.40377832155602555,-1.0,0.0,-1.0,0.14395763328449396,-0.6828290016462792,-0.7888012860532501,0.15008025377114342,-1.0,-1.0,0.0,0.16306021847963625,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,0.12488752908671844,0.12488752908671844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.2908176104850702,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.7116744045933616,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,0.8026800745087843,0.2553769592276243
1360945635,0.7878260105837698,-1.0,-1.0,-1.0,0.2353241657419588,0.566851676575184,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,0.7417589415522844,0.0,0.0,0.0,0.0,-0.5726176498136903,0.650378275384097,0.09017870388286066,0.0,0.0,0.0,0.7177509862869587,1.0955039404593405,-1.0,1.0,1.0,-0.26467364194193954,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.8903354610629161,-0.7791377768483214,-0.11884734124842364,1.0,1.0,-1.0,-0.6020056870537723,0.33471245456632703,0.5502405919611811,0.4066796707255696,-1.3376462205273352,1.0,-1.0,0.0,0.32119181002602937,0.2921896850274116,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.357451649089833,0.40377832155602555,-1.0,0.0,-1.0,0.27961001849489586,-0.5517437644602665,-0.7606229655065119,0.15008025377114342,-1.0,-1.0,0.0,0.647299655176751,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,0.2353241657419588,0.2353241657419588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.2908176104850702,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.466096617092834,-0.8338745175012083,0.6109444576780397,1.0,-1.0,0.0,1.6220826505698334,0.2553769592276243
1361154117,0.7878260105837698,-1.0,-1.0,-1.0,0.3002868931862178,0.5021063801831467,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,-0.16689576184925975,0.0,0.0,0.0,0.0,-0.5429263642677953,0.17063688085346213,0.09017870388286066,0.0,0.0,0.0,0.8454090564432605,1.0955039404593405,-1.0,1.0,1.0,0.24866002605968346,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,0.19398107348382912,0.3064701178096189,-0.11884734124842364,1.0,1.0,-1.0,-0.26116423188362486,0.3781913934637001,0.4937169252817307,0.3981418370213909,-1.3376462205273352,1.0,-1.0,0.0,0.6071184845120754,0.30344099706382993,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.28492522753537514,0.40377832155602555,-1.0,0.0,-1.0,0.5509147889156804,-0.45608696975695995,0.1911780840722012,0.15008025377114342,-1.0,-1.0,0.0,1.466781778818025,1.3123346456684803,-1.0,-1.0,-1.0,1.234378027046244,0.3002868931862178,0.3002868931862178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.2908176104850702,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.466096617092834,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,-0.83612507761331,0.2553769592276243
1361311578,0.7878260105837698,-1.0,-1.0,-1.0,0.3327682569083474,0.4373610837911093,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,0.7417589415522844,0.0,0.0,0.0,0.0,-0.6023089353595854,-2.1595356068667644,0.09017870388286066,0.0,0.0,0.0,-1.0056329608231158,1.0955039404593405,-1.0,1.0,1.0,-0.3820070517708836,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.9970368221752288,-1.0448686644959366,-0.11884734124842364,1.0,1.0,-1.0,0.45150426529032267,0.4109174765047338,-0.1794285597189977,-0.8825332186054028,-1.3376462205273352,1.0,-1.0,0.0,-1.6057053441190658,-3.5501333754096756,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,-3.6919402210341032,0.40377832155602555,-1.0,0.0,-1.0,-1.3482186040297919,-0.8280856158253745,-1.0048350769115766,0.15008025377114342,-1.0,-1.0,0.0,-1.0289137795440346,1.3123346456684803,-1.0,-1.0,-1.0,-0.4614497297368784,0.3327682569083474,0.3327682569083474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,3.621771917861756,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.7116744045933616,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,-0.83612507761331,0.2553769592276243
1361509080,0.7878260105837698,-1.0,-1.0,-1.0,0.3652496206304769,-1.9582148827142722,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,-0.16689576184925975,0.0,0.0,0.0,0.0,-0.5577720070407428,0.4447748205852535,0.09017870388286066,0.0,0.0,0.0,0.3986058108962041,1.0955039404593405,-1.0,1.0,1.0,-0.3820070517708836,1.440743937186441,0.0,0.0,0.0,1.33630620956212,1.2819111182765455,0.0,0.0,0.0,-0.8759163582099008,-0.8083033620779376,-0.11884734124842364,1.0,1.0,-1.0,-0.6020056870537723,0.4427085286017383,0.30359186463266996,0.056628488854245845,-1.3376462205273352,1.0,-1.0,0.0,0.022833540997111174,0.32031796511845906,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.3211884383126041,0.40377832155602555,-1.0,0.0,-1.0,0.14395763328449396,-0.6474005591635731,-0.832634229125954,0.15008025377114342,-1.0,-1.0,0.0,0.49830290542379285,1.3123346456684803,-1.0,-1.0,-1.0,0.66910210811854,0.3652496206304769,0.3652496206304769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.2908176104850702,1.4252192813738378,1.0,-1.0,1.0,0.45267873021280447,-0.7116744045933616,-0.3531703838828633,0.6109444576780397,1.0,-1.0,0.0,-0.83612507761331,0.2553769592276243
1361794394,0.7878260105837698,-1.0,-1.0,-1.0,0.4302123480747359,0.372615787399072,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,-1.9842051686523563,0.0,0.0,0.0,0.0,-0.4983894359489527,-2.29660457673266,0.09017870388286066,0.0,0.0,0.0,-2.409871732542436,1.0955039404593405,-1.0,1.0,1.0,-0.8073406624008006,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.5240902485963292,-0.7046035034837463,-0.11884734124842364,1.0,1.0,-1.0,1.7219133254699726,0.4782397044748602,-1.2379626811705249,-2.163208274232197,-1.3376462205273352,1.0,-1.0,0.0,-2.513211745748691,-3.415117630972648,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,-3.546887377925186,0.40377832155602555,-1.0,0.0,-1.0,-2.5690900709233127,-0.8918568122942456,-0.5508510236585719,0.15008025377114342,-1.0,-1.0,0.0,-1.736648340870588,1.3123346456684803,-1.0,-1.0,-1.0,-3.8531052433031134,0.4302123480747359,0.4302123480747359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,3.58058676493179,1.4252192813738378,1.0,-1.0,1.0,1.9314292489072407,-0.466096617092834,-0.3531703838828633,0.6109444576780397,1.0,-1.0,0.0,0.8026800745087843,0.2553769592276243
1361943497,0.7878260105837698,-1.0,-1.0,-1.0,0.4626937117968654,0.6963422693592587,0.0,0.0,0.0,0.0,-0.6353879338651583,0.0,1.0,0.0,0.7417589415522844,0.0,0.0,0.0,0.0,-0.5726176498136903,-0.10350105887832924,0.09017870388286066,0.0,0.0,0.0,0.27094774073990235,1.0955039404593405,-1.0,1.0,1.0,-0.44067375668535563,1.440743937186441,0.0,0.0,0.0,-0.53452248382485,1.2819111182765455,0.0,0.0,0.0,-0.824007587939046,-0.7921002591725952,-0.11884734124842364,1.0,1.0,-1.0,-0.6020056870537723,0.49834286977149544,-0.6367564083072789,-0.2336578570878273,-1.3376462205273352,1.0,-1.0,0.0,-0.014461242631503656,0.2753127169727824,-1.5055453054188914,0.0,0.0,0.0,-0.1443375672981859,0.2607497536838886,0.40377832155602555,-1.0,0.0,-1.0,0.008305248074111352,-0.5375723874671842,-0.9046454927453962,0.15008025377114342,-1.0,-1.0,0.0,0.5728012803002706,1.3123346456684803,-1.0,-1.0,-1.0,0.66910210811854,0.4626937117968654,0.4626937117968654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.24963245755510305,1.4252192813738378,1.0,-1.0,1.0,-1.0260717884816843,-0.7116744045933616,-0.5935224506920358,0.6109444576780397,1.0,-1.0,0.0,-0.83612507761331,-3.915780041490243
1362099745,-0.6557942276466017,-1.0,-1.0,-1.0,0.5081676210078467,-1.9582148827142722,0.0,0.0,0.0,0.0,0.5776253944228641,0.0,1.0,0.0,-0.16689576184925975,0.0,0.0,0.0,0.0,-0.2905504371276873,-0.10350105887832924,0.4918838393610478,0.0,0.0,0.0,0.3986058108962041,-0.5293767676084465,-1.0,1.0,1.0,-0.741340619372018,-0.6631238651288586,0.0,0.0,0.0,1.33630620956212,-0.6531063754252543,0.0,0.0,0.0,0.4477572836968971,0.42961369989022097,-0.20484868734168535,1.0,1.0,-1.0,-0.7259480343883739,0.5254587671483517,0.7557811980682737,0.534747176288249,-0.1218695683731984,1.0,-1.0,0.0,0.07255991916859776,0.17405090864501166,0.6642111641543413,0.0,0.0,0.0,-0.1443375672981859,0.27283749060963103,0.056670641621815246,-1.0,0.0,-1.0,0.14395763328449396,0.6280233702138484,0.4948777610759354,0.15008025377114342,-1.0,-1.0,0.0,-0.04181031243068356,1.3123346456684803,-1.0,-1.0,-1.0,0.66910210811854,0.5081676210078467,0.5081676210078467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096547528191287,-0.31141018695005307,0.043852900965258595,1.0,-1.0,1.0,-2.5048223071761204,1.7441034704119123,1.8099982173996874,0.042366731384915264,1.0,-1.0,0.0,1.6220826505698334,0.2553769592276243
1362516211,-0.6557942276466017,-1.0,-1.0,-1.0,0.6186042576630871,0.5021063801831467,0.0,0.0,0.0,0.0,0.5776253944228641,0.0,1.0,0.0,2.559068348355381,0.0,0.0,0.0,0.0,-0.6913827919972706,-1.542725242470234,0.4918838393610478,0.0,0.0,0.0,-1.3886071712920212,-0.5293767676084465,-1.0,1.0,1.0,-0.4223404113995834,-0.6631238651288586,0.0,0.0,0.0,-2.4053511772118203,-0.6531063754252543,0.0,0.0,0.0,-1.0374103101636714,-1.0740342497255528,-0.20484868734168535,1.0,1.0,-1.0,-0.1372218845490234,0.6311172638236892,-1.309901893308007,-1.6424004182773004,-0.1218695683731984,1.0,-1.0,0.0,-1.4938209932332216,0.33156927715487744,0.6642111641543413,0.0,0.0,0.0,-0.1443375672981859,0.10360917364922873,0.056670641621815246,-1.0,0.0,-1.0,-1.4838709892401745,-0.9591708530113873,-1.0204896994375423,0.15008025377114342,-1.0,-1.0,0.0,-1.159285935577874,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,0.6186042576630871,0.6186042576630871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.24963245755510305,0.043852900965258595,1.0,-1.0,1.0,0.45267873021280447,-0.466096617092834,-0.5935224506920358,0.042366731384915264,1.0,-1.0,0.0,-0.83612507761331,0.2553769592276243
1362847490,-0.6557942276466017,-1.0,-1.0,-1.0,0.6835669851073461,0.566851676575184,0.0,0.0,0.0,0.0,0.5776253944228641,0.0,1.0,0.0,1.6504136449538367,0.0,0.0,0.0,0.0,-0.5429263642677953,0.23917136578641,0.4918838393610478,0.0,0.0,0.0,0.33477677581805326,-0.5293767676084465,-1.0,1.0,1.0,-0.6056738642573058,-0.6631238651288586,0.0,0.0,0.0,-0.53452248382485,-0.6531063754252543,0.0,0.0,0.0,-0.7836340999506035,-0.7208066063890888,-0.20484868734168535,1.0,1.0,-1.0,-1.0667894895585213,0.6848815431053874,-0.7292496810554705,-0.31903619412961354,-0.1218695683731984,1.0,-1.0,0.0,0.28389702639741454,0.32031796511845906,0.6642111641543413,0.0,0.0,0.0,-0.1443375672981859,0.2607497536838886,0.056670641621815246,-1.0,0.0,-1.0,0.27961001849489586,-0.6013435839360552,-0.7199209469390011,0.15008025377114342,-1.0,-1.0,0.0,-0.19080706218364174,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,0.6835669851073461,0.6835669851073461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.24963245755510305,0.043852900965258595,1.0,-1.0,1.0,0.45267873021280447,-0.466096617092834,-0.3531703838828633,0.042366731384915264,1.0,-1.0,0.0,-0.83612507761331,0.2553769592276243
1363275283,-0.6557942276466017,-1.0,-1.0,-1.0,0.761522258040457,0.6963422693592587,0.0,0.0,0.0,0.0,0.5776253944228641,0.0,1.0,0.0,-1.075550465250812,0.0,0.0,0.0,0.0,-0.7062284347702181,0.37624033565230564,0.4918838393610478,0.0,0.0,0.0,0.5900929161306568,-0.5293767676084465,-1.0,1.0,1.0,-0.756007295600635,-0.6631238651288586,0.0,0.0,0.0,1.33630620956212,-0.6531063754252543,0.0,0.0,0.0,-0.9826177193222135,-1.0448686644959366,-0.20484868734168535,1.0,1.0,-1.0,-0.7259480343883739,0.7629566269318537,-0.47232392342160473,-0.04582551559589759,-0.1218695683731984,1.0,-1.0,0.0,0.4579393499976165,0.3146923091002491,0.6642111641543413,0.0,0.0,0.0,-0.1443375672981859,0.24866201675814448,0.056670641621815246,-1.0,0.0,-1.0,0.41526240370527845,-0.85997121405981,-0.9484784358181,0.15008025377114342,-1.0,-1.0,0.0,0.237558593356114,1.3123346456684803,-1.0,-1.0,-1.0,0.1038261891908358,0.761522258040457,0.761522258040457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0434274978009364,-0.24963245755510305,0.043852900965258595,1.0,-1.0,1.0,0.45267873021280447,-0.466096617092834,-0.5935224506920358,0.042366731384915264,1.0,-1.0,0.0,0.8026800745087843,0.2553769592276243
