,APUBLDP_C22,APUBLDP_C32,APUBLDP_C42,APUBLDP_C52,APUCYCNB_A10,APUDCM_B11,APUDCM_B21,APUDCM_B30,APUDMD_C22,APUDMD_C32,APUDMD_C42,APUDMD_C52,APUDP_C21,APUDP_C31,APUDP_C41,APUDP_C51,APUDP_D10,APUDUMES_C21,APUDUMES_C31,APUDUMES_C41,APUDUMES_C51,APUEGTC_B10,APUEGTC_B20,APUEGTC_C21,APUEGTC_C31,APUEGTC_C41,APUEGTC_C51,APUEGTC_D10,APUFF_C21,APUFF_C31,APUFF_C41,APUFF_C51,APUFF_D10,APUFIB_B20,APUFPLO_B20,APUGEN1_C22,APUGEN1_C32,APUGEN1_C42,APUGEN1_C52,APUGEN1_D11,APUGEN1_E10,APUGEN2_C22,APUGEN2_C32,APUGEN2_C42,APUGEN2_C52,APUGEN2_D11,APUGOIT_B10,APUGOIT_B20,APUGOIT_C22,APUGOIT_C32,APUGOIT_C42,APUGOIT_C52,APUGOIT_D11,APUHR_A10,APUIT_B10,APUIT_B20,APUIT_C21,APUIT_C31,APUIT_C41,APUIT_C51,APUIT_D10,APUN1_B10,APUN1_B20,APUN1_C21,APUN1_C31,APUN1_C41,APUN1_C51,APUN1_D10,APUN2_B10,APUN2_B20,APUN2_C21,APUN2_C31,APUN2_C41,APUN2_C51,APUN2_D10,APUOIT_B10,APUOIT_B20,APUOIT_C22,APUOIT_C32,APUOIT_C42,APUOIT_C52,APUOIT_D11,APUP1_C21,APUP1_C31,APUP1_C41,APUP1_C51,APUP1_D10,APUST_B10,APUST_B20,APU_1_C23,APU_1_C33,APU_1_C43,APU_1_C53,APU_2_C23,APU_2_C33,APU_2_C43,APU_2_C53,APU_C30,APU_C40,APU_C50,BATTC_B21,BATTVMON_B21,BKPSTC_B21,BLEED_STATUS_10_C23,BLEED_STATUS_10_C33,BLEED_STATUS_10_C43,BLEED_STATUS_10_C53,BLEED_STATUS_11_C23,BLEED_STATUS_11_C33,BLEED_STATUS_11_C43,BLEED_STATUS_11_C53,BLEED_STATUS_12_C23,BLEED_STATUS_12_C33,BLEED_STATUS_12_C43,BLEED_STATUS_12_C53,BLEED_STATUS_13_C23,BLEED_STATUS_13_C33,BLEED_STATUS_13_C43,BLEED_STATUS_13_C53,BLEED_STATUS_1_C23,BLEED_STATUS_1_C33,BLEED_STATUS_1_C43,BLEED_STATUS_1_C53,BLEED_STATUS_2_C23,BLEED_STATUS_2_C33,BLEED_STATUS_2_C43,BLEED_STATUS_2_C53,BLEED_STATUS_3_C23,BLEED_STATUS_3_C33,BLEED_STATUS_3_C43,BLEED_STATUS_3_C53,BLEED_STATUS_4_C23,BLEED_STATUS_4_C33,BLEED_STATUS_4_C43,BLEED_STATUS_4_C53,BLEED_STATUS_5_C23,BLEED_STATUS_5_C33,BLEED_STATUS_5_C43,BLEED_STATUS_5_C53,BLEED_STATUS_6_C23,BLEED_STATUS_6_C33,BLEED_STATUS_6_C43,BLEED_STATUS_6_C53,BLEED_STATUS_7_C23,BLEED_STATUS_7_C33,BLEED_STATUS_7_C43,BLEED_STATUS_7_C53,BLEED_STATUS_8_C23,BLEED_STATUS_8_C33,BLEED_STATUS_8_C43,BLEED_STATUS_8_C53,BLEED_STATUS_9_C23,BLEED_STATUS_9_C33,BLEED_STATUS_9_C43,BLEED_STATUS_9_C53,IGV_B10,IGV_B20,IGV_C21,IGV_C31,IGV_C41,IGV_C51,IGV_D10,INTSUP_B21,SCV_B10,SCV_B20,SCV_C21,SCV_C31,SCV_C41,SCV_C51,SCV_D10,STCMON_B11,STCMON_B21,STC_B11,STC_B21,Failure_4961F03W,Failure_4962W010
1343701598,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.18483520968274206,-0.0963871690334947,3.438830857423981,-2.0518232157880893,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.09618145646248577,0.0,0.0,0.0,0.0,-0.6606901958108554,-3.8984661055779695,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.4046692576759469,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.6081710409855017,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,-4.545120887516915,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.6212149524054339,-0.7061021094200118,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.5729231377317967,0.15703316358339467,-0.584020347336187,-1.3976073407889422,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.1619671317630376,-0.06804138174397638,-3.467473152515118,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,-3.6496381177534776,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2425404824481393,-0.409832391637896,-0.6004424576748818,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.8437722931597058,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.19104507711284224,0.19104507711284224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,4.549725266430934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,3.3315069935151915,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.19966297568515143,0.0,1.220213401740325,1.3263813108806952,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,4.549725266430934,-0.09644856443408224,4.8074017006186365,0,0
1343702086,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.1916410762836168,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,0.44947543379526256,0.0,0.0,0.0,0.0,-0.6754219850105014,0.18026391240248954,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.023648046538854307,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,1.1322566947853563,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.1627131582643291,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.6212149524054339,-0.6498110889408999,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,-1.787478492920179,0.16361532679582777,-0.5253569858000262,-0.93215735160685,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,-1.3515041355848274,-0.06804138174397638,0.33024463277164867,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.23174874091225595,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.07868218639818035,-0.37797049677428346,-0.5603399866037883,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,-1.3008775950794615,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-0.608321996510798,0.19104507711284224,0.19104507711284224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,-0.31845478691428175,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.13659621335082997,0.0,1.220213401740325,1.3263813108806952,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,0
1343792822,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.20071556508478308,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.09618145646248577,0.0,0.0,0.0,0.0,0.6651708321572914,0.5399629376102151,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.5019512690300982,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.7612226035996186,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.6334965628424535,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,1.3086254636475052,1.3141200699970035,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.13034783198455122,0.1717164507495913,1.7282938198808167,1.788317585164344,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.3790396503067166,-0.06804138174397638,0.31894190126781913,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.3675270508052667,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2507333972506379,1.2823882466739691,1.3306457646716172,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.4779624460018548,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.20011658296262053,0.20011658296262053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959119544271783,-0.37489749485906754,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.19966297568515143,0.0,1.4576899113166966,1.3263813108806952,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1343935068,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.21205867608624096,-0.0963871690334947,-0.20290264679846917,0.777271608522447,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.23259567902692377,0.0,0.0,0.0,0.0,1.2691741893427806,0.46288457506570246,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.47763076619156036,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.5877641659702857,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.6334965628424535,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,1.715636283101999,1.6737571452802182,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.4253980358160482,0.18639973791578796,2.065608148713741,2.02104257975539,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.2305163481452521,-0.06804138174397638,0.3227094784357621,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.3394349866894716,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2507333972506379,1.6080876163908966,1.7316704753825514,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.815081324755169,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.2114559652748434,0.2114559652748434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959119544271783,-0.35608325887747205,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.19966297568515143,0.0,1.220213401740325,1.3263813108806952,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,1.118658414371711,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344096325,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.22340178708769884,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.09618145646248577,0.0,0.0,0.0,0.0,-0.6164948282119171,0.6170413001547277,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.566805943266199,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.5599366091313555,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.6334965628424535,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.6572091065068517,-0.5528654425602072,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.7499532600306945,0.2020956655762049,0.13460583148178243,0.5283926144473012,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.6875111240266822,-0.06804138174397638,0.3377797871075352,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.3768910721771987,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.27531214165813156,-0.45939533920351544,-0.5325767374007235,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,1.073300040396005,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.22279534758706626,0.22279534758706626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,-0.29964055093268693,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.19966297568515143,0.0,-0.6795986748706527,-0.621671105099768,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-1.771209156088614,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344210031,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.23247627588886513,-0.0963871690334947,-0.20290264679846917,1.1140686114165586,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.36900990159136055,0.0,0.0,0.0,0.0,-0.6754219850105014,0.48857736258053996,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.4452034290735099,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.6647537398913269,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.6334965628424535,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.560301768541496,-0.4559197961795145,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.13034783198455122,0.20547113389027308,-0.0316070262040065,0.4722176157529108,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.4018893891007884,-0.06804138174397638,0.32647705560370566,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.3207069439456077,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2507333972506379,-0.4275334443399029,-0.44928698979152953,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.5066534144063926,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.23186685343684454,0.23186685343684454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10074122105945571,-0.29964055093268693,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.16812959451799125,0.0,-0.6795986748706527,1.0828747588831371,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344589014,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.2574311200920725,-0.0963871690334947,-0.20290264679846917,0.6425528073648025,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,0.040232766101951006,0.0,0.0,0.0,0.0,-0.587031249812625,0.2573422749470021,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.05607538365690474,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.7306122910767945,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.1627131582643291,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.4855446792539361,-0.5372290479826761,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,-0.12536234466941226,0.23855072336814143,-0.17337681658306162,0.03084262601127173,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,0.4422003597497852,-0.06804138174397638,0.303871592596046,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.325388954631574,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.1933829936331521,-0.45939533920351544,-0.5048134881976589,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.0045614673269887334,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-0.608321996510798,0.2568134945237348,0.2568134945237348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,-0.29964055093268693,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.19966297568515143,0.0,-0.9170751844470252,-0.621671105099768,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,2.5635921996018833,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344649601,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.2619683644926556,-0.0963871690334947,-0.20290264679846917,0.777271608522447,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.09618145646248577,0.0,0.0,0.0,0.0,-0.6017630390122711,0.34084383437022414,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.14525056073154344,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.7306122910767945,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.1627131582643291,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.6572091065068517,-0.5810109527997632,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,-0.017177269931197257,0.24310760559213315,-0.08538177427882052,0.2796176202292863,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,0.8192210498519651,-0.06804138174397638,0.3340122099395922,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.3487990080614035,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2179617380406457,-0.5231191289307405,-0.5449159592687524,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.4779624460018548,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-1.2522530855002323,0.261349247448624,0.261349247448624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907529304354319,-0.29964055093268693,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.16812959451799125,0.0,-0.6795986748706527,-0.621671105099768,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344684423,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.2687742310935303,-0.0963871690334947,-0.20290264679846917,0.5751934067859802,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.23259567902692377,0.0,0.0,0.0,0.0,-0.39551799021722606,0.12887833737281446,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,-0.10606130193334742,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.7426708990403317,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.1627131582643291,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.2917300033232248,-0.20886476185452346,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,-0.27288744658516073,0.24547043341198102,-0.4813594646479057,-0.8037573545911004,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,-0.8145352739241473,-0.06804138174397638,0.3377797871075352,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.26920482639998305,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.10326093080567512,-0.19033933813300974,-0.22101138523299776,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,-0.05282046948208681,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-3.184046352468535,0.2681528768359577,0.2681528768359577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,-0.29964055093268693,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.16812959451799125,0.0,-0.6795986748706527,-0.8651776570973262,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,2.5635921996018833,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
1344712782,0.9448411169252413,-0.9684862088519912,-0.9954022744966864,-0.9951190338706627,0.2733114754941135,-0.0963871690334947,-0.20290264679846917,-2.3212608181033785,0.0,0.0,0.0,0.0,-1.102278900095773,-0.7758350924681576,-0.712000312109704,-0.9954022744967009,-0.09618145646248577,0.0,0.0,0.0,0.0,-0.38078620101758,0.321574243734096,0.06627913339760454,0.7821788163084937,0.64960816076555,0.5819874110071465,0.23442573780618212,-0.7831024432828667,-0.818955843800251,-0.8780466114136196,-0.8147994581574949,0.8641845639036609,0.0,0.0,-0.8399776183681094,0.28079476586441005,0.0,0.0,-0.027632323346161378,0.6334965628424535,-0.8066223306405202,0.13735937401522894,-0.09143301453913513,-0.29230027964295885,0.16862982819580258,-0.05084604895219791,-0.00871891126212571,0.59763074326241,0.3151463835775985,0.16637673722388713,-0.4221580022863406,0.4942430833767311,0.249520995388863,0.3497048237810385,0.49629261519336393,0.8635091421845376,0.9174409698316482,0.9808841805058381,0.9930291518298835,1.1848168705571094,-0.06804138174397638,0.3227094784357621,0.0,0.29062770342120575,0.0,0.0,0.16861700932484613,-0.09274040085361557,0.35816302943333544,-0.6367651821590471,0.3994559225887537,0.9954022745011444,0.2562425415264962,0.2507333972506379,0.09995792617990429,-0.02049902987753063,-0.35820258904448427,0.8440188634852015,0.9946455375752025,0.9946455375751742,0.815081324755169,-1.1856585592323654,-0.8857423291703039,-0.9954022744965726,-0.9954022744965726,-0.608321996510798,0.27268862976084685,0.27268862976084685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05904283002103167,0.0,0.0,0.0,0.0,-0.21979349113192917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749461011007228,-0.31845478691428175,-0.9952435282611317,-0.9675526928269321,-0.9702172772803749,-0.9823546836059451,-0.16812959451799125,0.0,-0.6795986748706527,-0.621671105099768,1.0322847411951181,0.3894832330776743,-0.15557693373071918,-0.5395268084292736,-0.3262753708584483,0.35263625963053963,-0.21979349113192917,-0.09644856443408224,-0.20801257358446024,0,1
